Variety,Location,T_l,T_opt,Comparison,RMSE,MBE,MAE
HeadM211_DaysToHeading,Lauppe,13,35,Local vs PRISM,107.47406363701114,100.04360633923609,100.04360633923609
HeadM211_DaysToHeading,Lauppe,13,36,Local vs PRISM,100.15608970499318,91.94528198472223,91.94528198472223
HeadM211_DaysToHeading,Lauppe,13,37,Local vs PRISM,95.0192217894817,85.517489920486085,86.81461353784722
HeadM211_DaysToHeading,Lauppe,13,38,Local vs PRISM,91.65598459129727,80.97034532777784,84.39247981597228
HeadM211_DaysToHeading,Lauppe,13,39,Local vs PRISM,89.47605341341117,78.36493183125006,82.4913280972223
HeadM211_DaysToHeading,Lauppe,13,40,Local vs PRISM,88.06365501333474,76.74628062291671,80.99615148611113
HeadM211_DaysToHeading,Lauppe,14,25,Local vs PRISM,157.5519108438175,152.8921235649305,152.8921235649305
HeadM211_DaysToHeading,Lauppe,14,26,Local vs PRISM,163.52367662220834,158.63118410694443,158.63118410694443
HeadM211_DaysToHeading,Lauppe,14,27,Local vs PRISM,169.1688627360689,163.96617434236106,163.96617434236106
HeadM211_DaysToHeading,Lauppe,14,28,Local vs PRISM,174.12937967159615,168.66069661249998,168.66069661249998
HeadM211_DaysToHeading,Lauppe,14,29,Local vs PRISM,177.52779585904221,171.80502803402777,171.80502803402777
HeadM211_DaysToHeading,Lauppe,14,30,Local vs PRISM,178.5170452395177,172.62438111944445,172.62438111944445
HeadM211_DaysToHeading,Lauppe,14,31,Local vs PRISM,177.12904391625787,170.9667181576389,170.9667181576389
HeadM211_DaysToHeading,Lauppe,14,32,Local vs PRISM,172.93944918808225,166.29932033506944,166.29932033506944
HeadM211_DaysToHeading,Lauppe,14,33,Local vs PRISM,166.70160614779948,159.3579557888889,159.3579557888889
HeadM211_DaysToHeading,Lauppe,14,34,Local vs PRISM,159.78818981441503,151.41333635902777,151.41333635902777
HeadM211_DaysToHeading,Lauppe,14,35,Local vs PRISM,152.61710196561765,143.14844300138884,143.14844300138884
HeadM211_DaysToHeading,Lauppe,14,36,Local vs PRISM,146.19826717202614,135.3495200020833,135.3495200020833
HeadM211_DaysToHeading,Lauppe,14,37,Local vs PRISM,141.38762101580434,129.17854027187502,129.7739550392361
HeadM211_DaysToHeading,Lauppe,14,38,Local vs PRISM,137.95632907325708,124.76549563958334,127.48592127777776
HeadM211_DaysToHeading,Lauppe,14,39,Local vs PRISM,135.5935830859736,122.19711951458335,125.62180693055556
HeadM211_DaysToHeading,Lauppe,14,40,Local vs PRISM,133.98132295277802,120.57846830625003,124.12663031944446
HeadM211_DaysToHeading,Lauppe,15,25,Local vs PRISM,159.94114213592943,153.15936244930555,153.15936244930555
HeadM211_DaysToHeading,Lauppe,15,26,Local vs PRISM,166.41732218061614,159.35811109930557,159.35811109930557
HeadM211_DaysToHeading,Lauppe,15,27,Local vs PRISM,172.62977567922982,165.22335138333335,165.22335138333335
HeadM211_DaysToHeading,Lauppe,15,28,Local vs PRISM,178.4659888794655,170.70349867256948,170.70349867256948
HeadM211_DaysToHeading,Lauppe,15,29,Local vs PRISM,183.37949486056783,175.25455305625,175.25455305625
HeadM211_DaysToHeading,Lauppe,15,30,Local vs PRISM,186.65509470781282,178.07046988680554,178.07046988680554
HeadM211_DaysToHeading,Lauppe,15,31,Local vs PRISM,188.32477333122887,179.19619359166666,179.19619359166666
HeadM211_DaysToHeading,Lauppe,15,32,Local vs PRISM,187.50524044340793,177.7073627392361,177.7073627392361
HeadM211_DaysToHeading,Lauppe,15,33,Local vs PRISM,184.40788223711667,173.82862718402777,173.82862718402777
HeadM211_DaysToHeading,Lauppe,15,34,Local vs PRISM,179.89562652376534,168.4885961611111,168.4885961611111
HeadM211_DaysToHeading,Lauppe,15,35,Local vs PRISM,174.47745700207741,162.2001415027778,162.2001415027778
HeadM211_DaysToHeading,Lauppe,15,36,Local vs PRISM,169.11201062057918,155.78489320138885,155.78489320138885
HeadM211_DaysToHeading,Lauppe,15,37,Local vs PRISM,164.659704288981,150.25020712118055,150.25020712118055
HeadM211_DaysToHeading,Lauppe,15,38,Local vs PRISM,161.3684207276949,146.12137459999997,146.1494382368055
HeadM211_DaysToHeading,Lauppe,15,39,Local vs PRISM,159.34727192573013,143.6037484923611,144.2345738722222
HeadM211_DaysToHeading,Lauppe,15,40,Local vs PRISM,157.95639910557622,141.9850972840278,142.73939726111112
HeadM211_DaysToHeading,Lauppe,16,25,Local vs PRISM,167.28815103182313,154.60613889166666,154.60613889166666
HeadM211_DaysToHeading,Lauppe,16,26,Local vs PRISM,174.4049167600294,161.09707639166663,161.09707639166663
HeadM211_DaysToHeading,Lauppe,16,27,Local vs PRISM,181.44799250899982,167.38745833611108,167.38745833611108
HeadM211_DaysToHeading,Lauppe,16,28,Local vs PRISM,188.40679002837595,173.5724320142361,173.5724320142361
HeadM211_DaysToHeading,Lauppe,16,29,Local vs PRISM,194.88009138289198,179.26247791284723,179.26247791284723
HeadM211_DaysToHeading,Lauppe,16,30,Local vs PRISM,200.38371460445663,183.91374119062502,183.91374119062502
HeadM211_DaysToHeading,Lauppe,16,31,Local vs PRISM,205.087111450682,187.8282238420139,187.8282238420139
HeadM211_DaysToHeading,Lauppe,16,32,Local vs PRISM,208.19534591720156,190.11461288819444,190.11461288819444
HeadM211_DaysToHeading,Lauppe,16,33,Local vs PRISM,209.35934131007556,190.64381089305556,190.64381089305556
HeadM211_DaysToHeading,Lauppe,16,34,Local vs PRISM,208.96069388428563,189.70983226041668,189.70983226041668
HeadM211_DaysToHeading,Lauppe,16,35,Local vs PRISM,206.80430654348052,187.12677360659723,187.12677360659723
HeadM211_DaysToHeading,Lauppe,16,36,Local vs PRISM,203.90152378776156,183.41680870104167,183.41680870104167
HeadM211_DaysToHeading,Lauppe,16,37,Local vs PRISM,201.04094007917425,179.4290281767361,179.4290281767361
HeadM211_DaysToHeading,Lauppe,16,38,Local vs PRISM,198.66040725888232,176.043770084375,176.043770084375
HeadM211_DaysToHeading,Lauppe,16,39,Local vs PRISM,197.07845166076964,173.71210503923612,173.71210503923612
HeadM211_DaysToHeading,Lauppe,16,40,Local vs PRISM,195.9868607566897,172.10222882743054,172.10222882743054
HeadM211_DaysToHeading,Lauppe,17,25,Local vs PRISM,115.9216729698788,108.99803513090278,108.99803513090278
HeadM211_DaysToHeading,Lauppe,17,26,Local vs PRISM,120.7737749455392,113.54678513090278,113.54678513090278
HeadM211_DaysToHeading,Lauppe,17,27,Local vs PRISM,125.54202727617609,117.96216707534722,117.96216707534722
HeadM211_DaysToHeading,Lauppe,17,28,Local vs PRISM,130.2911028627892,122.35102964236111,122.35102964236111
HeadM211_DaysToHeading,Lauppe,17,29,Local vs PRISM,134.90632749543073,126.57999915208333,126.57999915208333
HeadM211_DaysToHeading,Lauppe,17,30,Local vs PRISM,139.3443485083529,130.56994298541667,130.56994298541667
HeadM211_DaysToHeading,Lauppe,17,31,Local vs PRISM,143.55031576873984,134.34907492986113,134.34907492986113
HeadM211_DaysToHeading,Lauppe,17,32,Local vs PRISM,146.9593602156531,137.30640147604166,137.30640147604166
HeadM211_DaysToHeading,Lauppe,17,33,Local vs PRISM,149.13589933226862,139.11290568437502,139.11290568437502
HeadM211_DaysToHeading,Lauppe,17,34,Local vs PRISM,150.19248225346715,139.81576611284723,139.81576611284723
HeadM211_DaysToHeading,Lauppe,17,35,Local vs PRISM,150.15872538415243,139.41652189236112,139.41652189236112
HeadM211_DaysToHeading,Lauppe,17,36,Local vs PRISM,148.91525192597143,137.5529454652778,137.5529454652778
HeadM211_DaysToHeading,Lauppe,17,37,Local vs PRISM,147.33667258855368,135.18488965381945,135.18488965381945
HeadM211_DaysToHeading,Lauppe,17,38,Local vs PRISM,145.81613777014084,132.84266809062498,132.84266809062498
HeadM211_DaysToHeading,Lauppe,17,39,Local vs PRISM,144.58459840147714,130.8940778059028,130.8940778059028
HeadM211_DaysToHeading,Lauppe,17,40,Local vs PRISM,143.70793530528846,129.47931382326388,129.47931382326388
HeadM211_DaysToHeading,Lauppe,18,25,Local vs PRISM,71.28726691568491,65.44631650659723,65.44631650659723
HeadM211_DaysToHeading,Lauppe,18,26,Local vs PRISM,74.15625191216209,68.07051789548612,68.07051789548612
HeadM211_DaysToHeading,Lauppe,18,27,Local vs PRISM,76.98535346048351,70.61089983993055,70.61089983993055
HeadM211_DaysToHeading,Lauppe,18,28,Local vs PRISM,79.8183954799413,73.1571929625,73.1571929625
HeadM211_DaysToHeading,Lauppe,18,29,Local vs PRISM,82.63705090979684,75.65719296249999,75.65719296249999
HeadM211_DaysToHeading,Lauppe,18,30,Local vs PRISM,85.4466280189243,78.15164924409723,78.15164924409723
HeadM211_DaysToHeading,Lauppe,18,31,Local vs PRISM,88.1018840291372,80.49071174409723,80.49071174409723
HeadM211_DaysToHeading,Lauppe,18,32,Local vs PRISM,90.55011228375066,82.5789409107639,82.5789409107639
HeadM211_DaysToHeading,Lauppe,18,33,Local vs PRISM,92.57924052369266,84.15296868854168,84.15296868854168
HeadM211_DaysToHeading,Lauppe,18,34,Local vs PRISM,94.14754452550834,85.17088538368056,85.17088538368056
HeadM211_DaysToHeading,Lauppe,18,35,Local vs PRISM,95.19859481834085,85.60069791041667,85.60069791041667
HeadM211_DaysToHeading,Lauppe,18,36,Local vs PRISM,95.18253059137056,84.81964926493056,84.81964926493056
HeadM211_DaysToHeading,Lauppe,18,37,Local vs PRISM,94.525810209816,83.37224867777778,83.37224867777778
HeadM211_DaysToHeading,Lauppe,18,38,Local vs PRISM,93.73995699072408,81.79096772152778,81.79096772152778
HeadM211_DaysToHeading,Lauppe,18,39,Local vs PRISM,92.88995452918705,80.31644607222222,80.31644607222222
HeadM211_DaysToHeading,Lauppe,18,40,Local vs PRISM,92.13990376167484,79.09133291597222,79.09133291597222
HeadM211_DaysToHeading,Lauppe,19,25,Local vs PRISM,51.21836135522738,43.541459045138886,43.541459045138886
HeadM211_DaysToHeading,Lauppe,19,26,Local vs PRISM,53.20829125456177,45.228959045138886,45.228959045138886
HeadM211_DaysToHeading,Lauppe,19,27,Local vs PRISM,55.18864369413663,46.89434098958333,46.89434098958333
HeadM211_DaysToHeading,Lauppe,19,28,Local vs PRISM,57.1514243046672,48.51458404513888,48.51458404513888
HeadM211_DaysToHeading,Lauppe,19,29,Local vs PRISM,59.11353811333247,50.07708404513888,50.07708404513888
HeadM211_DaysToHeading,Lauppe,19,30,Local vs PRISM,61.07845217791586,51.6440403267361,51.6440403267361
HeadM211_DaysToHeading,Lauppe,19,31,Local vs PRISM,63.04350602576334,53.226401437847215,53.26532193854166
HeadM211_DaysToHeading,Lauppe,19,32,Local vs PRISM,64.98734791622044,54.774213937847215,54.93813443854166
HeadM211_DaysToHeading,Lauppe,19,33,Local vs PRISM,66.77757469178603,56.16952643784721,56.458446938541655
HeadM211_DaysToHeading,Lauppe,19,34,Local vs PRISM,68.44716029272087,57.312894521874995,57.908342800347214
HeadM211_DaysToHeading,Lauppe,19,35,Local vs PRISM,69.89094128343943,58.0956584375,59.07332893819444
HeadM211_DaysToHeading,Lauppe,19,36,Local vs PRISM,70.69131031522434,58.02076260416666,59.49843310486111
HeadM211_DaysToHeading,Lauppe,19,37,Local vs PRISM,71.02273259305848,57.49392106215278,59.47159156284722
HeadM211_DaysToHeading,Lauppe,19,38,Local vs PRISM,71.06792434449405,56.867588896875,59.30357190868055
HeadM211_DaysToHeading,Lauppe,19,39,Local vs PRISM,70.73396431272438,56.014855042708334,58.65685030451389
HeadM211_DaysToHeading,Lauppe,19,40,Local vs PRISM,70.38393947745631,55.24898572326389,57.956743505902786
HeadM211_DaysToHeading,Lauppe,20,25,Local vs PRISM,37.602223084705685,26.767902105902778,33.22824096076389
HeadM211_DaysToHeading,Lauppe,20,26,Local vs PRISM,39.015556196786584,27.767902105902778,34.47824096076389
HeadM211_DaysToHeading,Lauppe,20,27,Local vs PRISM,40.42895088642854,28.767902105902778,35.72824096076389
HeadM211_DaysToHeading,Lauppe,20,28,Local vs PRISM,41.842400913545696,29.767902105902778,36.97824096076389
HeadM211_DaysToHeading,Lauppe,20,29,Local vs PRISM,43.25590085343881,30.767902105902778,38.22824096076389
HeadM211_DaysToHeading,Lauppe,20,30,Local vs PRISM,44.66637086683397,31.772358387500002,39.47378467916667
HeadM211_DaysToHeading,Lauppe,20,31,Local vs PRISM,45.97503054310564,32.79221949861111,40.618645790277775
HeadM211_DaysToHeading,Lauppe,20,32,Local vs PRISM,47.255740121974675,33.79221949861111,41.743645790277775
HeadM211_DaysToHeading,Lauppe,20,33,Local vs PRISM,48.5197189686736,34.779337554166666,42.85576384583333
HeadM211_DaysToHeading,Lauppe,20,34,Local vs PRISM,49.751081817951764,35.71614313819445,43.91756942986111
HeadM211_DaysToHeading,Lauppe,20,35,Local vs PRISM,50.976668151941944,36.57638619375,44.959687485416666
HeadM211_DaysToHeading,Lauppe,20,36,Local vs PRISM,51.67279923347911,36.95919869375,45.592499985416666
HeadM211_DaysToHeading,Lauppe,20,37,Local vs PRISM,52.171416283455926,37.12265016076389,46.10595145243055
HeadM211_DaysToHeading,Lauppe,20,38,Local vs PRISM,52.338420692429494,37.087814073958334,46.354440084375
HeadM211_DaysToHeading,Lauppe,20,39,Local vs PRISM,52.14030021864205,36.76214753576389,46.27877354618055
HeadM211_DaysToHeading,Lauppe,20,40,Local vs PRISM,51.828213476209925,36.38334142118055,46.09707999409722
HeadM211_DaysToHeading,Rehmann,10,25,Local vs PRISM,15.177055977862835,-0.9814870173611041,12.946680786805501
HeadM211_DaysToHeading,Rehmann,10,26,Local vs PRISM,15.058372902749651,-1.0715798979166777,12.456532229861097
HeadM211_DaysToHeading,Rehmann,10,27,Local vs PRISM,14.710325468714837,-1.5863434597222295,12.488574491666668
HeadM211_DaysToHeading,Rehmann,10,28,Local vs PRISM,14.047682449082508,-2.1351115534722283,12.205418127083334
HeadM211_DaysToHeading,Rehmann,10,29,Local vs PRISM,13.446545792917194,-4.0754052458333945,11.448930230555561
HeadM211_DaysToHeading,Rehmann,10,30,Local vs PRISM,14.287082079174798,-7.299525531249969,12.970310031250051
HeadM211_DaysToHeading,Rehmann,10,31,Local vs PRISM,16.144812008366102,-11.474980382638876,14.237107567361193
HeadM211_DaysToHeading,Rehmann,10,32,Local vs PRISM,20.390929372338785,-17.228492902777816,17.228492902777816
HeadM211_DaysToHeading,Rehmann,10,33,Local vs PRISM,26.424199773299446,-23.24267719722218,23.24267719722218
HeadM211_DaysToHeading,Rehmann,10,34,Local vs PRISM,32.8884312662933,-29.62530092638883,29.62530092638883
HeadM211_DaysToHeading,Rehmann,10,35,Local vs PRISM,38.56960904332626,-35.14339698402773,35.14339698402773
HeadM211_DaysToHeading,Rehmann,10,36,Local vs PRISM,43.31679742749696,-39.8401213048611,39.8401213048611
HeadM211_DaysToHeading,Rehmann,10,37,Local vs PRISM,46.405996623238,-43.10441061874997,43.10441061874997
HeadM211_DaysToHeading,Rehmann,10,38,Local vs PRISM,47.89378515353893,-44.65420688958329,44.65420688958329
HeadM211_DaysToHeading,Rehmann,10,39,Local vs PRISM,48.9762276543947,-45.69290351458335,45.69290351458335
HeadM211_DaysToHeading,Rehmann,10,40,Local vs PRISM,49.692125341298635,-46.5441169520833,46.5441169520833
HeadM211_DaysToHeading,Rehmann,11,25,Local vs PRISM,27.376144658563458,2.014434945833301,26.78568592638888
HeadM211_DaysToHeading,Rehmann,11,26,Local vs PRISM,28.53608881497955,1.983879475694465,27.989713846527792
HeadM211_DaysToHeading,Rehmann,11,27,Local vs PRISM,29.122207195628178,1.3824769909722079,28.79328295208333
HeadM211_DaysToHeading,Rehmann,11,28,Local vs PRISM,29.850078807563122,0.5104727520833308,29.722640413194483
HeadM211_DaysToHeading,Rehmann,11,29,Local vs PRISM,31.17712661928683,-1.7401681625000265,31.09125008194445
HeadM211_DaysToHeading,Rehmann,11,30,Local vs PRISM,32.315550506761674,-5.0909135187499714,31.846504900694526
HeadM211_DaysToHeading,Rehmann,11,31,Local vs PRISM,33.07647060984693,-9.386319919444475,31.644239402777714
HeadM211_DaysToHeading,Rehmann,11,32,Local vs PRISM,35.10904050817954,-15.139832439583358,31.644004861805513
HeadM211_DaysToHeading,Rehmann,11,33,Local vs PRISM,39.53299009965042,-21.181419508333363,33.37888958888885
HeadM211_DaysToHeading,Rehmann,11,34,Local vs PRISM,45.068137478590295,-27.56404323749996,35.607431922222304
HeadM211_DaysToHeading,Rehmann,11,35,Local vs PRISM,50.155199033347266,-33.08213929513897,37.4963100159722
HeadM211_DaysToHeading,Rehmann,11,36,Local vs PRISM,53.47681147267153,-37.77886361597217,38.48966899791657
HeadM211_DaysToHeading,Rehmann,11,37,Local vs PRISM,55.29862755927937,-41.04315292986104,41.04315292986104
HeadM211_DaysToHeading,Rehmann,11,38,Local vs PRISM,56.1860155402137,-42.59294920069448,42.59294920069448
HeadM211_DaysToHeading,Rehmann,11,39,Local vs PRISM,56.585324908545665,-43.63164582569442,43.63164582569442
HeadM211_DaysToHeading,Rehmann,11,40,Local vs PRISM,56.711416996695,-44.482859263194484,44.482859263194484
HeadM211_DaysToHeading,Rehmann,12,25,Local vs PRISM,21.636773187926796,0.7756583729166664,18.004882524305515
HeadM211_DaysToHeading,Rehmann,12,26,Local vs PRISM,22.25494293351038,0.4591306048611159,18.43929910208334
HeadM211_DaysToHeading,Rehmann,12,27,Local vs PRISM,22.431953626870207,-0.3267442201388917,18.964452272916674
HeadM211_DaysToHeading,Rehmann,12,28,Local vs PRISM,22.20564705801023,-1.6502553479166977,18.95769134652778
HeadM211_DaysToHeading,Rehmann,12,29,Local vs PRISM,22.168089811301552,-4.434160151388909,19.55884248888887
HeadM211_DaysToHeading,Rehmann,12,30,Local vs PRISM,23.26695292789726,-8.30764440833326,21.83213575694441
HeadM211_DaysToHeading,Rehmann,12,31,Local vs PRISM,24.63772341954272,-13.014050670138971,23.554787134027805
HeadM211_DaysToHeading,Rehmann,12,32,Local vs PRISM,28.45134631854759,-19.17841039513891,26.435038617361187
HeadM211_DaysToHeading,Rehmann,12,33,Local vs PRISM,34.48200219997868,-25.340344686111052,31.575048277777796
HeadM211_DaysToHeading,Rehmann,12,34,Local vs PRISM,40.65894865360479,-31.528190629861143,36.36572847847222
HeadM211_DaysToHeading,Rehmann,12,35,Local vs PRISM,46.13693037661638,-37.040211781944436,40.120931759722225
HeadM211_DaysToHeading,Rehmann,12,36,Local vs PRISM,50.554447461816885,-41.78290832500002,42.67334600277778
HeadM211_DaysToHeading,Rehmann,12,37,Local vs PRISM,53.317169581456426,-45.047197638888775,45.047197638888775
HeadM211_DaysToHeading,Rehmann,12,38,Local vs PRISM,54.661726222418956,-46.596993909722244,46.596993909722244
HeadM211_DaysToHeading,Rehmann,12,39,Local vs PRISM,55.65009421508337,-47.63569053472219,47.63569053472219
HeadM211_DaysToHeading,Rehmann,12,40,Local vs PRISM,56.19267824944418,-48.486903972222194,48.486903972222194
HeadM211_DaysToHeading,Rehmann,13,25,Local vs PRISM,96.61134036296905,-36.0896144097222,84.03605386805552
HeadM211_DaysToHeading,Rehmann,13,26,Local vs PRISM,101.19580486116865,-38.15582267083332,88.08698435138885
HeadM211_DaysToHeading,Rehmann,13,27,Local vs PRISM,105.40668460026102,-40.39779491597221,91.86576215208333
HeadM211_DaysToHeading,Rehmann,13,28,Local vs PRISM,109.6013911037584,-43.14562550000002,95.8325706555556
HeadM211_DaysToHeading,Rehmann,13,29,Local vs PRISM,113.81880954992413,-47.08817918958337,100.30965649236114
HeadM211_DaysToHeading,Rehmann,13,30,Local vs PRISM,118.59865419397761,-52.0144510652778,105.28763453194449
HeadM211_DaysToHeading,Rehmann,13,31,Local vs PRISM,122.91789346975794,-57.900476894444495,109.46180517638894
HeadM211_DaysToHeading,Rehmann,13,32,Local vs PRISM,127.91099870662644,-64.7545081388889,113.98680201250002
HeadM211_DaysToHeading,Rehmann,13,33,Local vs PRISM,133.61153171367977,-71.33494231875,119.79531156180553
HeadM211_DaysToHeading,Rehmann,13,34,Local vs PRISM,138.72360671991336,-77.68176062986112,125.09496412986113
HeadM211_DaysToHeading,Rehmann,13,35,Local vs PRISM,143.1080940526397,-83.29403160625,129.45041723541667
HeadM211_DaysToHeading,Rehmann,13,36,Local vs PRISM,146.81983589995616,-88.02201861111115,132.43184657222224
